CuvgID,team,forces,cuvgFunctions,location,timestampNMCSStart,logisticsMissionID,timestampNMCSEnd,durationNMCS
"44519","Blue","Air_Force","[AerialAttackAir]","(-15.434316635131836, 12.802423477172852)","2289780","Unknown","2344500","54720"
"45115","Blue","Air_Force","[AerialBomb]","(107.34805297851562, -13.53711986541748)","2341980","Unknown","2346300","4320"
"96810","Red","Air_Force","[AerialAttackGround]","(-104.0947036743164, 21.526386260986328)","2272380","Unknown","2349900","77520"
"45044","Blue","Air_Force","[AerialBomb]","(72.82726287841797, -6.133720874786377)","2349420","Unknown","2353500","4080"
"37316","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2349660","Unknown","2353500","3840"
"44353","Blue","Air_Force","[AerialAttackGround]","(-33.08135986328125, 27.684377670288086)","2352540","Unknown","2356200","3660"
"37124","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2351820","Unknown","2356200","4380"
"37292","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2352960","Unknown","2357100","4140"
"37214","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2358300","Unknown","2362500","4200"
"97900","Red","Air_Force","[AerialBomb]","(-93.9521484375, 18.28990364074707)","2255340","Unknown","2362500","107160"
"95656","Red","Air_Force","[AerialAttackGround]","(-88.85565948486328, 27.25366973876953)","2161440","Unknown","2364300","202860"
"99111","Red","Air_Force","[AerialAttackGround]","(-92.32390594482422, 26.666101455688477)","2359980","Unknown","2364300","4320"
"96219","Red","Air_Force","[AerialAttackGround]","(-92.92242431640625, 19.836278915405273)","2363820","Unknown","2364300","480"
"96727","Red","Air_Force","[AerialAttackAir]","(-51.52265167236328, -8.834531784057617)","2150340","Unknown","2365200","214860"
"37389","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-57.64131546020508, 21.120878219604492)","2361780","Unknown","2366100","4320"
"97959","Red","Air_Force","[AerialBomb]","(-85.6294937133789, 17.795469284057617)","2183340","Unknown","2371500","188160"
"37236","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2368140","Unknown","2372400","4260"
"96197","Red","Air_Force","[AerialReconAir]","(-66.35928344726562, 4.260696887969971)","2167080","Unknown","2375100","208020"
"96841","Red","Air_Force","[AerialAttackGround]","(-46.002159118652344, -6.132141590118408)","2258160","Unknown","2376000","117840"
"97933","Red","Air_Force","[AerialBomb]","(-101.53600311279297, 0.8509267568588257)","2373300","Unknown","2376900","3600"
"45688","Blue","Air_Force","[AerialAttackAir]","(-16.190073013305664, 33.29222869873047)","2374620","Unknown","2378700","4080"
"37402","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-57.64131546020508, 21.120878219604492)","2173020","Unknown","2379600","206580"
"98897","Red","Air_Force","[AerialAttackAir, AerialAttackWater]","(-92.32390594482422, 26.666101455688477)","2376780","Unknown","2380500","3720"
"96079","Red","Air_Force","[AerialAttackAir, AerialAttackWater]","(-69.71255493164062, 3.1155455112457275)","2169120","Unknown","2381400","212280"
"44534","Blue","Air_Force","[AerialAttackGround, AerialAttackGroundMissile, AerialAttackAir, AerialAttackWater]","(-72.79486846923828, 53.50567626953125)","2378940","Unknown","2383200","4260"
"37292","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2379420","Unknown","2383200","3780"
"37124","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2380440","Unknown","2384100","3660"
"96740","Red","Air_Force","[AerialAttackAir]","(-63.037933349609375, -9.981423377990723)","2128560","Unknown","2384100","255540"
"37316","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2383980","Unknown","2387700","3720"
"44483","Blue","Air_Force","[AerialBomb]","(-34.902427673339844, 27.047218322753906)","2386140","Unknown","2390400","4260"
"43487","Blue","Air_Force","[AerialAttackAir, AerialAttackWater]","(-61.11067199707031, 36.632381439208984)","2392440","Unknown","2396700","4260"
"44997","Blue","Air_Force","[AerialBomb]","(84.24380493164062, -6.366930961608887)","2392260","Unknown","2396700","4440"
"45017","Blue","Air_Force","[AerialBomb]","(116.06090545654297, -11.581345558166504)","2392860","Unknown","2396700","3840"
"96871","Red","Air_Force","[AerialReconAir]","(-71.13178253173828, -11.937704086303711)","2119980","Unknown","2397600","277620"
"37236","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2398740","Unknown","2403000","4260"
"96337","Red","Air_Force","[AerialAttackAir, AerialAttackWater]","(-88.44703674316406, 14.770127296447754)","2155200","Unknown","2403900","248700"
"44091","Blue","Air_Force","[AerialBomb]","(-33.08135986328125, 27.684377670288086)","2400540","Unknown","2404800","4260"
"45008","Blue","Air_Force","[AerialBomb]","(75.7652359008789, -15.871313095092773)","2400900","Unknown","2404800","3900"
"37214","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2401260","Unknown","2405700","4440"
"37316","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2405100","Unknown","2409300","4200"
"96856","Red","Air_Force","[AerialAttackGround]","(-82.73042297363281, 8.09375)","2202660","Unknown","2409300","206640"
"37124","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2407440","Unknown","2411100","3660"
"37389","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-57.64131546020508, 21.120878219604492)","2407980","Unknown","2412000","4020"
"99154","Red","Air_Force","[AerialReconAir]","(-92.32390594482422, 26.666101455688477)","2204820","Unknown","2413800","208980"
"97216","Red","Air_Force","[AerialReconAir]","(-95.410888671875, 1.065816044807434)","2200500","Unknown","2415600","215100"
"98995","Red","Air_Force","[AerialAttackAir]","(-92.32390594482422, 26.666101455688477)","2203800","Unknown","2415600","211800"
"43926","Blue","Air_Force","[AerialAttackGround]","(-16.190073013305664, 33.29222869873047)","2412420","Unknown","2416500","4080"
"44321","Blue","Air_Force","[AerialAttackAir, AerialAttackWater]","(-72.79486846923828, 53.50567626953125)","2412360","Unknown","2416500","4140"
"38502","Blue","Marine_Corps","[AerialAttackGroundRotary, AerialTransport, AerialReconMarine]","(-61.11067199707031, 36.632381439208984)","2413200","Unknown","2417400","4200"
"44115","Blue","Air_Force","[AerialAttackAir]","(-61.11067199707031, 36.632381439208984)","2416920","Unknown","2421000","4080"
"37402","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-57.64131546020508, 21.120878219604492)","2418180","Unknown","2421900","3720"
"44495","Blue","Air_Force","[AerialBomb]","(58.02204513549805, -4.68796443939209)","2418540","Unknown","2422800","4260"
"37292","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2419620","Unknown","2423700","4080"
"37316","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2420520","Unknown","2424600","4080"
"37303","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2216760","Unknown","2426400","209640"
"44353","Blue","Air_Force","[AerialAttackGround]","(-33.08135986328125, 27.684377670288086)","2422980","Unknown","2427300","4320"
"43487","Blue","Air_Force","[AerialAttackAir, AerialAttackWater]","(-61.11067199707031, 36.632381439208984)","2426160","Unknown","2430000","3840"
"45069","Blue","Air_Force","[AerialBomb]","(97.78508758544922, 1.463180422782898)","2430420","Unknown","2434500","4080"
"37124","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2430660","Unknown","2434500","3840"
"44130","Blue","Air_Force","[AerialAttackGround]","(-30.24069595336914, 39.06021499633789)","2157660","Unknown","2440800","283140"
"44167","Blue","Air_Force","[AerialAttackAir, AerialAttackWater]","(-30.24069595336914, 39.06021499633789)","2346240","Unknown","2440800","94560"
"99193","Red","Air_Force","[AerialAttackGround]","(-92.32390594482422, 26.666101455688477)","2437320","Unknown","2441700","4380"
"37236","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2438580","Unknown","2442600","4020"
"45688","Blue","Air_Force","[AerialAttackAir]","(-16.190073013305664, 33.29222869873047)","2440380","Unknown","2444400","4020"
"37316","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2439960","Unknown","2444400","4440"
"37249","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2240220","Unknown","2445300","205080"
"37214","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2440980","Unknown","2445300","4320"
"44506","Blue","Air_Force","[AerialBomb]","(64.85615539550781, 0.4673119783401489)","2442420","Unknown","2446200","3780"
"37292","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2446020","Unknown","2449800","3780"
"97208","Red","Air_Force","[AerialReconAir]","(-71.70684051513672, -0.9598697423934937)","2104740","Unknown","2450700","345960"
"37389","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-57.64131546020508, 21.120878219604492)","2448420","Unknown","2452500","4080"
"97986","Red","Air_Force","[AerialBomb]","(-57.3938102722168, -13.468717575073242)","2328540","Unknown","2453400","124860"
"45083","Blue","Air_Force","[AerialBomb]","(81.24471282958984, -4.751872539520264)","2455380","Unknown","2459700","4320"
"37135","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2249880","Unknown","2460600","210720"
"44483","Blue","Air_Force","[AerialBomb]","(-34.902427673339844, 27.047218322753906)","2457540","Unknown","2461500","3960"
"44534","Blue","Air_Force","[AerialAttackGround, AerialAttackGroundMissile, AerialAttackAir, AerialAttackWater]","(-72.79486846923828, 53.50567626953125)","2457060","Unknown","2461500","4440"
"37402","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-57.64131546020508, 21.120878219604492)","2457180","Unknown","2461500","4320"
"37249","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2457360","Unknown","2461500","4140"
"96871","Red","Air_Force","[AerialReconAir]","(-71.13178253173828, -11.937704086303711)","2457600","Unknown","2461500","3900"
"97933","Red","Air_Force","[AerialBomb]","(-101.53600311279297, 0.8509267568588257)","2458140","Unknown","2462400","4260"
"96027","Red","Air_Force","[AerialAttackAir]","(-86.98739624023438, 24.34902000427246)","2166960","Unknown","2464200","297240"
"43487","Blue","Air_Force","[AerialAttackAir, AerialAttackWater]","(-61.11067199707031, 36.632381439208984)","2462640","Unknown","2466900","4260"
"98995","Red","Air_Force","[AerialAttackAir]","(-92.32390594482422, 26.666101455688477)","2464920","Unknown","2468700","3780"
"37303","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2465820","Unknown","2469600","3780"
"37402","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-57.64131546020508, 21.120878219604492)","2465880","Unknown","2469600","3720"
"43594","Blue","Air_Force","[AerialAttackAir]","(-33.08135986328125, 27.684377670288086)","2265540","Unknown","2472300","206760"
"44353","Blue","Air_Force","[AerialAttackGround]","(-33.08135986328125, 27.684377670288086)","2469120","Unknown","2473200","4080"
"43415","Blue","Air_Force","[AerialAttackGround]","(2.9742677211761475, -5.269563674926758)","2470800","Unknown","2475000","4200"
"37124","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2471100","Unknown","2475000","3900"
"38585","Blue","Marine_Corps","[AerialAttackGroundRotary, AerialTransport, AerialResupply, AerialAttackGround]","(-35.41069412231445, -8.371301651000977)","2472360","Unknown","2476800","4440"
"40184","Blue","Marine_Corps","[AerialAttackGroundRotary, AerialTransport, AerialResupply, AerialAttackGround]","(-35.41069412231445, -8.371301651000977)","2472360","Unknown","2476800","4440"
"37402","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-57.64131546020508, 21.120878219604492)","2476680","Unknown","2480400","3720"
"37249","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2476200","Unknown","2480400","4200"
"44044","Blue","Air_Force","[AerialAttackAir]","(-61.11067199707031, 36.632381439208984)","2274180","Unknown","2481300","207120"
"43208","Blue","Air_Force","[AerialAttackGround]","(-33.08135986328125, 27.684377670288086)","2286300","Unknown","2481300","195000"
"37389","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-57.64131546020508, 21.120878219604492)","2477340","Unknown","2481300","3960"
"37214","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2477220","Unknown","2481300","4080"
"43487","Blue","Air_Force","[AerialAttackAir, AerialAttackWater]","(-61.11067199707031, 36.632381439208984)","2478000","Unknown","2482200","4200"
"43583","Blue","Air_Force","[AerialAttackAir]","(-33.08135986328125, 27.684377670288086)","2289900","Unknown","2484000","194100"
"45096","Blue","Air_Force","[AerialBomb]","(59.79307556152344, -1.0756406784057617)","2481180","Unknown","2484900","3720"
"37236","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2481660","Unknown","2485800","4140"
"90302","Red","Marine_Corps","[AerialAttackAir, AerialResupply]","(-92.32390594482422, 26.666101455688477)","2292900","Unknown","2485800","192900"
"98605","Red","Air_Force","[AerialReconAir]","(-92.32390594482422, 26.666101455688477)","2295540","Unknown","2485800","190260"
"44091","Blue","Air_Force","[AerialBomb]","(-33.08135986328125, 27.684377670288086)","2483580","Unknown","2487600","4020"
"95972","Red","Air_Force","[AerialAttackAir, AerialAttackWater]","(-70.7408676147461, 7.846368312835693)","2485680","Unknown","2489400","3720"
"37146","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2277480","Unknown","2491200","213720"
"37236","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2493240","Unknown","2497500","4260"
"37124","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2493840","Unknown","2497500","3660"
"45115","Blue","Air_Force","[AerialBomb]","(107.34805297851562, -13.53711986541748)","2495580","Unknown","2499300","3720"
"37402","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-57.64131546020508, 21.120878219604492)","2496720","Unknown","2501100","4380"
"37225","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2290860","Unknown","2501100","210240"
"37292","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2501940","Unknown","2505600","3660"
"37249","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2502000","Unknown","2505600","3600"
"96354","Red","Air_Force","[AerialAttackAir, AerialAttackWater]","(-86.75381469726562, 19.82913589477539)","2349600","Unknown","2507400","157800"
"44483","Blue","Air_Force","[AerialBomb]","(-34.902427673339844, 27.047218322753906)","2507340","Unknown","2511000","3660"
"37236","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2509920","Unknown","2513700","3780"
"97986","Red","Air_Force","[AerialBomb]","(-57.3938102722168, -13.468717575073242)","2514900","Unknown","2519100","4200"
"43983","Blue","Air_Force","[AerialAttackGround]","(-15.434316635131836, 12.802423477172852)","2294940","Unknown","2520900","225960"
"44060","Blue","Air_Force","[AerialAttackAir, AerialAttackWater]","(-15.434316635131836, 12.802423477172852)","2336700","Unknown","2520900","184200"
"37415","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-57.64131546020508, 21.120878219604492)","2313900","Unknown","2521800","207900"
"37214","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2517840","Unknown","2521800","3960"
"37292","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2518560","Unknown","2522700","4140"
"96354","Red","Air_Force","[AerialAttackAir, AerialAttackWater]","(-86.75381469726562, 19.82913589477539)","2519460","Unknown","2523600","4140"
"37124","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2522040","Unknown","2526300","4260"
"37135","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2523540","Unknown","2527200","3660"
"37146","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2523360","Unknown","2527200","3840"
"85877","Red","Navy","[AerialReconMarine]","(-76.83987426757812, 11.062532424926758)","2316360","Unknown","2527200","210840"
"96923","Red","Air_Force","[AerialAttackGround]","(-82.31733703613281, 11.358494758605957)","2365380","Unknown","2527200","161820"
"45044","Blue","Air_Force","[AerialBomb]","(72.82726287841797, -6.133720874786377)","2526900","Unknown","2530800","3900"
"37249","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2531280","Unknown","2535300","4020"
"37124","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2535000","Unknown","2538900","3900"
"37911","Blue","Navy","[AerialReconMarine]","(57.37617111206055, 2.933143138885498)","2536380","Unknown","2540700","4320"
"96797","Red","Air_Force","[AerialAttackGround]","(-88.4705581665039, 12.08346939086914)","2417760","Unknown","2541600","123840"
"37214","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2538720","Unknown","2542500","3780"
"98984","Red","Air_Force","[AerialAttackAir]","(-92.32390594482422, 26.666101455688477)","2540580","Unknown","2544300","3720"
"44997","Blue","Air_Force","[AerialBomb]","(84.24380493164062, -6.366930961608887)","2546700","Unknown","2550600","3900"
"44519","Blue","Air_Force","[AerialAttackAir]","(-15.434316635131836, 12.802423477172852)","2415000","Unknown","2553300","138300"
"44060","Blue","Air_Force","[AerialAttackAir, AerialAttackWater]","(-15.434316635131836, 12.802423477172852)","2545080","Unknown","2553300","8220"
"37225","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2550660","Unknown","2555100","4440"
"37146","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2551740","Unknown","2556000","4260"
"37113","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2356380","Unknown","2557800","201420"
"97959","Red","Air_Force","[AerialBomb]","(-85.6294937133789, 17.795469284057617)","2553780","Unknown","2557800","4020"
"43222","Blue","Air_Force","[AerialAttackGround]","(-34.902427673339844, 27.047218322753906)","2362680","Unknown","2558700","196020"
"44338","Blue","Air_Force","[AerialAttackAir, AerialAttackWater]","(-72.79486846923828, 53.50567626953125)","2349960","Unknown","2558700","208740"
"44091","Blue","Air_Force","[AerialBomb]","(-33.08135986328125, 27.684377670288086)","2555940","Unknown","2559600","3660"
"37316","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2556480","Unknown","2560500","4020"
"37378","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-57.64131546020508, 21.120878219604492)","2355060","Unknown","2560500","205440"
"44483","Blue","Air_Force","[AerialBomb]","(-34.902427673339844, 27.047218322753906)","2558700","Unknown","2562300","3600"
"43583","Blue","Air_Force","[AerialAttackAir]","(-33.08135986328125, 27.684377670288086)","2559420","Unknown","2563200","3780"
"37249","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2559060","Unknown","2563200","4140"
"97233","Red","Air_Force","[AerialReconGround]","(-57.29751968383789, -3.4832534790039062)","2396400","Unknown","2564100","167700"
"98925","Red","Air_Force","[AerialAttackAir, AerialAttackWater]","(-92.32390594482422, 26.666101455688477)","2361480","Unknown","2564100","202620"
"96256","Red","Air_Force","[AerialAttackGround]","(-55.55731201171875, -8.365535736083984)","2422980","Unknown","2564100","141120"
"44495","Blue","Air_Force","[AerialBomb]","(58.02204513549805, -4.68796443939209)","2561700","Unknown","2565900","4200"
"45008","Blue","Air_Force","[AerialBomb]","(75.7652359008789, -15.871313095092773)","2562060","Unknown","2565900","3840"
"44506","Blue","Air_Force","[AerialBomb]","(64.85615539550781, 0.4673119783401489)","2563380","Unknown","2567700","4320"
"37415","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-57.64131546020508, 21.120878219604492)","2563980","Unknown","2567700","3720"
"37135","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2567460","Unknown","2571300","3840"
"95734","Red","Air_Force","[AerialAttackGround]","(-58.055519104003906, 7.752500534057617)","2569320","Unknown","2573100","3780"
"37214","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2570880","Unknown","2574900","4020"
"95852","Red","Air_Force","[AerialAttackAir]","(-53.52790069580078, 2.897482395172119)","2204520","Unknown","2577600","373080"
"44115","Blue","Air_Force","[AerialAttackAir]","(-61.11067199707031, 36.632381439208984)","2574660","Unknown","2578500","3840"
"37225","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2574060","Unknown","2578500","4440"
"98984","Red","Air_Force","[AerialAttackAir]","(-92.32390594482422, 26.666101455688477)","2574900","Unknown","2578500","3600"
"43487","Blue","Air_Force","[AerialAttackAir, AerialAttackWater]","(-61.11067199707031, 36.632381439208984)","2575380","Unknown","2579400","4020"
"45017","Blue","Air_Force","[AerialBomb]","(116.06090545654297, -11.581345558166504)","2575140","Unknown","2579400","4260"
"38385","Blue","Marine_Corps","[AerialAttackAir, AerialResupply]","(-61.11067199707031, 36.632381439208984)","2387280","Unknown","2581200","193920"
"44433","Blue","Air_Force","[AerialReconAir]","(-16.190073013305664, 33.29222869873047)","2387760","Unknown","2581200","193440"
"37378","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-57.64131546020508, 21.120878219604492)","2578080","Unknown","2582100","4020"
"37316","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2580180","Unknown","2583900","3720"
"37124","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2582520","Unknown","2586600","4080"
"37146","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2582880","Unknown","2586600","3720"
"37113","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2583060","Unknown","2587500","4440"
"44060","Blue","Air_Force","[AerialAttackAir, AerialAttackWater]","(-15.434316635131836, 12.802423477172852)","2584020","Unknown","2588400","4380"
"44519","Blue","Air_Force","[AerialAttackAir]","(-15.434316635131836, 12.802423477172852)","2584260","Unknown","2588400","4140"
"37329","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2390340","Unknown","2588400","198060"
"37249","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2584620","Unknown","2588400","3780"
"98864","Red","Air_Force","[AerialAttackAir, AerialAttackWater]","(-92.32390594482422, 26.666101455688477)","2382180","Unknown","2593800","211620"
"99141","Red","Air_Force","[AerialReconAir]","(-92.32390594482422, 26.666101455688477)","2401920","Unknown","2593800","191880"
"43208","Blue","Air_Force","[AerialAttackGround]","(-33.08135986328125, 27.684377670288086)","2590800","Unknown","2594700","3900"
"97986","Red","Air_Force","[AerialBomb]","(-57.3938102722168, -13.468717575073242)","2590500","Unknown","2594700","4200"
"37915","Blue","Navy","[AerialReconMarine]","(57.64908218383789, -4.381503105163574)","2593620","Unknown","2597400","3780"
"97959","Red","Air_Force","[AerialBomb]","(-85.6294937133789, 17.795469284057617)","2593740","Unknown","2597400","3660"
"37316","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-49.599552154541016, 7.2935590744018555)","2594160","Unknown","2598300","4140"
"45688","Blue","Air_Force","[AerialAttackAir]","(-16.190073013305664, 33.29222869873047)","2596080","Unknown","2600100","4020"
"37124","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2599440","Unknown","2603700","4260"
"43520","Blue","Air_Force","[AerialAttackAir, AerialAttackWater]","(-30.24069595336914, 39.06021499633789)","2600700","Unknown","2604600","3900"
"44187","Blue","Air_Force","[AerialAttackGround]","(-30.24069595336914, 39.06021499633789)","2603820","Unknown","2608200","4380"
"45083","Blue","Air_Force","[AerialBomb]","(81.24471282958984, -4.751872539520264)","2604900","Unknown","2609100","4200"
"45096","Blue","Air_Force","[AerialBomb]","(59.79307556152344, -1.0756406784057617)","2605020","Unknown","2609100","4080"
"37415","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-57.64131546020508, 21.120878219604492)","2605860","Unknown","2610000","4140"
"37135","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2607540","Unknown","2611800","4260"
"44353","Blue","Air_Force","[AerialAttackGround]","(-33.08135986328125, 27.684377670288086)","2610060","Unknown","2614500","4440"
"43583","Blue","Air_Force","[AerialAttackAir]","(-33.08135986328125, 27.684377670288086)","2613540","Unknown","2617200","3660"
"45069","Blue","Air_Force","[AerialBomb]","(97.78508758544922, 1.463180422782898)","2617140","Unknown","2620800","3660"
"37146","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-46.38993835449219, 5.648351669311523)","2616540","Unknown","2620800","4260"
"37378","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-57.64131546020508, 21.120878219604492)","2617380","Unknown","2621700","4320"
"37225","Blue","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","(-73.50836181640625, 26.70024299621582)","2617980","Unknown","2621700","3720"
"98917","Red","Air_Force","[AerialReconAir]","(-92.32390594482422, 26.666101455688477)","2412780","Unknown","2622600","209820"
"96823","Red","Air_Force","[AerialAttackGround]","(-81.34281921386719, -5.196047782897949)","2620920","Unknown","2625300","4380"
"44115","Blue","Air_Force","[AerialAttackAir]","(-61.11067199707031, 36.632381439208984)","2622180","Unknown","2626200","4020"
