day,baseID,landLabel,location,team,forces,isPort,isShip,baseStatus,baseInventoryActual,baseInventoryBroker,fuelOutbound,fuelInboundPipeline,pipeline,pipelineStatus,reorderPoint,reorderQuantity,vehicleAirCount,vehicleGroundCount,vehicleSeaCount
"33","1515","A_China","(-86.18169904468319, 26.44086967719781)","Red","[Marine_Corps, Navy]","Y","N","Normal","290060.53","312416.16","14492.799","0.0","Y","Operational","315454.0","80743.914","0","76","1"
"33","1523","A_China","(-82.40073899706995, 15.47207675137362)","Red","[Air_Force, Army, Navy]","Y","N","Normal","0.0","0.0","25460.291","0.0","Y","Operational","0.0","132594.8","48","149","2"
"33","1535","A_China","(-63.44766383263642, 7.669932606456044)","Red","[Army, Navy]","Y","N","Normal","0.0","0.0","864.00323","0.0","N","N/A","0.0","3988.4902","28","338","1"
"33","1541","A_China","(-53.52790147913868, 2.8974824004120876)","Red","[Army, Air_Force, Marine_Corps, Navy]","Y","N","Normal","1619387.9","1759090.2","182952.23","0.0","N","N/A","1760663.5","928434.25","54","216","1"
"33","1545","A_China","(-82.78882691368577, 18.81952910370879)","Red","[Army, Navy]","Y","N","Normal","1.07271752E8","1.12988648E8","910.53217","0.0","N","N/A","1.12988648E8","5359.2637","0","219","1"
"33","1548","A_China","(-83.02991183158345, 12.85848428914835)","Red","[Air_Force, Navy, Marine_Corps]","Y","N","Normal","0.0","0.0","7121.3677","0.0","Y","Operational","0.0","35466.62","51","29","7"
"33","1555","A_China","(-55.19457211993347, 5.481960422390117)","Red","[Army, Air_Force, Navy]","Y","N","Normal","0.0","0.0","554.69214","0.0","N","N/A","0.0","2631.6536","54","270","4"
"33","1560","A_China","(-73.90775341266328, 8.76157924107143)","Red","[Air_Force, Marine_Corps, Navy]","Y","N","Normal","1.4683849E7","1.4913079E7","293853.97","0.0","N","N/A","1.4971464E7","1604750.4","80","213","6"
"33","1580","A_China","(-70.74086888429373, 7.84636847527473)","Red","[Air_Force, Marine_Corps, Navy]","Y","N","Normal","1.7694574E7","1.5990628E7","440757.38","44.238003","Y","Disabled","1.6097379E7","1948726.0","9","159","4"
"33","1602","A_China","(-60.3580041642504, 8.23797003777473)","Red","[Navy, Army, Air_Force, Marine_Corps]","Y","N","Normal","0.0","0.0","3940.8525","0.0","N","N/A","0.0","22626.371","20","220","2"
"33","1607","A_China","(-51.62239925108352, 0.3586559924450512)","Red","[Navy, Army, Air_Force, Marine_Corps]","Y","N","Normal","0.0","0.0","1164.383","0.0","N","N/A","0.0","5888.2485","18","479","0"
"33","1616","A_China","(-79.48042249114881, 11.655037345467036)","Red","[Army, Air_Force, Marine_Corps, Navy]","Y","N","Normal","0.0","0.0","425.701","0.0","Y","Operational","0.0","1923.5745","21","130","1"
"33","1621","A_China","(-84.66118372108106, 22.527440333104394)","Red","[Marine_Corps, Navy]","Y","N","Normal","274319.0","288070.2","19225.975","0.0","N","N/A","292058.88","111614.75","0","75","0"
"33","1628","A_China","(-86.98739350926321, 24.349019144917577)","Red","[Army, Navy, Marine_Corps, Air_Force]","Y","N","Normal","0.0","0.0","144493.64","0.0","Y","Operational","0.0","817221.44","26","295","0"
"33","1633","A_China","(-76.83987307906544, 11.062532194368117)","Red","[Air_Force, Marine_Corps, Navy]","Y","N","Repair","370705.38","337964.78","19474.277","0.0","N","N/A","339724.28","83878.37","50","72","0"
"33","1644","A_China","(-69.71255608289586, 3.1155455872252844)","Red","[Air_Force, Army]","N","N","Normal","0.0","0.0","118075.055","0.0","N","N/A","0.0","493371.25","33","130","0"
"33","1651","A_China","(-93.38223056665018, 12.077958826829814)","Red","[Air_Force, Army]","N","N","Repair","113887.29","110538.734","8719.225","0.0","N","N/A","140844.27","40299.484","25","191","0"
"33","1656","A_China","(-96.24360043377095, -0.028370450437051886)","Red","[Air_Force]","N","N","Normal","48186.527","46789.34","2165.646","0.5467929","Y","Operational","47324.09","6870.4844","34","0","0"
"33","1659","A_China","(-101.39037648224065, 15.938090791869541)","Red","[Air_Force, Army]","N","N","Repair","1793526.8","1710444.9","135321.06","0.0","N","N/A","2578925.8","822005.5","23","123","0"
"33","1665","A_China","(-63.80873324189659, -7.16939603365384)","Red","[Air_Force, Army]","N","N","Repair","886989.9","922633.5","4561.771","0.0","N","N/A","1287295.2","22836.146","12","19","0"
"33","1670","A_China","(-97.4611140253248, 21.52521706690864)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","634.57074","0.0","N","N/A","0.0","3567.1448","45","310","0"
"33","1673","A_China","(-60.24897805546679, 1.4578167856868163)","Red","[Air_Force, Army]","N","N","Normal","105639.195","105536.69","5821.6","0.0","N","N/A","106543.39","28607.197","38","20","0"
"33","1680","A_China","(-66.35928214261591, 4.260696769886323)","Red","[Air_Force, Army]","N","N","Normal","483411.12","473075.1","29485.078","0.0","N","N/A","486391.8","116600.67","45","118","0"
"33","1685","A_China","(-92.92242183128414, 19.83627973958677)","Red","[Air_Force, Army]","N","N","Repair","222499.7","234096.83","597021.3","0.0","N","N/A","320279.88","4841149.5","34","83","0"
"33","1690","A_China","(-60.352711507210486, -5.501925096062294)","Red","[Army, Air_Force]","N","N","Combat","0.0","0.0","381.88547","0.0","N","N/A","0.0","2044.231","31","162","0"
"33","1694","A_China","(-55.55731127106796, -8.365535703672805)","Red","[Air_Force]","N","N","Normal","703136.4","634880.06","41824.414","0.0","N","N/A","635421.56","188587.14","25","0","0"
"33","1700","A_China","(-86.38464164086511, 20.47450425992723)","Red","[Air_Force]","N","N","Repair","0.0","0.0","1221.6768","0.0","N","N/A","0.0","5826.1143","38","0","0"
"33","1705","A_China","(-89.013243077036, 0.6298331572278073)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","5772.022","0.0","N","N/A","0.0","27168.637","25","128","0"
"33","1723","A_China","(-99.5111672538024, 6.113820579046731)","Red","[Air_Force, Army]","N","N","Repair","0.0","0.0","1278.4926","0.0","N","N/A","0.0","6612.258","20","381","0"
"33","1728","A_China","(-96.83001532975689, -1.3557062345574593)","Red","[Army, Air_Force]","N","N","Repair","5364420.5","4945633.5","412553.4","0.0","N","N/A","5014309.5","2370198.8","29","221","0"
"33","1743","A_China","(-88.4470362047067, 14.770127719313521)","Red","[Air_Force, Marine_Corps]","N","N","Normal","4122689.0","4487332.0","422670.75","0.0","N","N/A","4513509.0","2009921.2","27","44","0"
"33","1762","A_China","(-86.7538117673721, 19.829136645520293)","Red","[Air_Force]","N","N","Normal","1076962.4","1128070.1","227703.72","0.0","N","N/A","1189158.8","1262621.0","14","0","0"
"33","1767","A_China","(-79.99832371276402, -10.286669385302204)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","1034.3596","0.0","N","N/A","0.0","5205.198","29","157","0"
"33","1779","A_China","(-74.34259364484812, -0.2021944835571361)","Red","[Air_Force, Army]","N","N","Normal","0.0","0.0","74510.94","0.0","N","N/A","0.0","327191.9","27","170","0"
"33","1795","A_China","(-70.95195124435955, -3.757170858132426)","Red","[Air_Force]","N","N","Repair","1728954.0","1598430.5","48921.68","0.0","N","N/A","1599582.9","247620.44","54","0","0"
"33","1798","A_China","(-90.60747534531056, 22.23205716025329)","Red","[Air_Force, Army]","N","N","Repair","2066299.4","2269005.0","6774.268","0.0","N","N/A","2269993.0","25838.402","58","172","0"
"33","1804","A_China","(-96.91084804629664, -2.6325416404770863)","Red","[Air_Force]","N","N","Repair","336347.47","493880.38","1587.6855","0.0","N","N/A","494513.44","7297.2754","45","0","0"
"33","1807","A_China","(-93.95214891524527, 18.289902784024903)","Red","[Air_Force]","N","N","Normal","0.0","0.0","6660.049","0.0","N","N/A","0.0","3308600.2","34","0","0"
"33","1812","A_China","(-95.07300885281558, 24.442886026107217)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","8133.809","0.0","N","N/A","0.0","35793.73","26","70","0"
"33","1826","A_China","(-64.42261561851423, 3.467730511675825)","Red","[Air_Force, Marine_Corps]","N","N","Normal","0.0","0.0","137540.33","0.0","N","N/A","0.0","694540.8","40","7","0"
"33","1841","A_China","(-101.53600566032496, 0.8509267709714976)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","6.6391636E7","6.4025104E7","8473038.0","0.0","N","N/A","6.60132E7","3.0785864E7","32","261","0"
"33","1864","A_China","(-97.74572595653238, 19.359359159506468)","Red","[Air_Force, Army]","N","N","Normal","0.0","0.0","74510.94","0.0","N","N/A","0.0","330876.7","17","139","0"
"33","1880","A_China","(-85.62949354665182, 17.795469179258234)","Red","[Air_Force, Army]","N","N","Normal","2.6339078E7","2.6200526E7","1.0022084E7","0.0","N","N/A","1.9173208E7","4.8564636E7","15","99","0"
"33","1885","A_China","(-86.75797225994995, -5.481584821428569)","Red","[Air_Force, Army]","N","N","Normal","0.0","0.0","7661.28","0.0","N","N/A","0.0","43365.48","27","160","0"
"33","1892","A_China","(-57.39381209177756, -13.468717805631869)","Red","[Air_Force]","N","N","Repair","6.5602388E7","6.1631508E7","1.3255841E7","0.0","N","N/A","6.1631508E7","5.9369428E7","21","0","0"
"33","1899","A_China","(-56.93202953317666, -3.946498325892861)","Red","[Air_Force, Army]","N","N","Normal","0.0","0.0","2292.932","0.0","N","N/A","0.0","10116.499","18","107","0"
"33","1905","A_China","(-98.60824344650378, 19.150036486950555)","Red","[Army, Air_Force]","N","N","Combat","0.0","0.0","554.69214","32.870537","Y","Operational","0.0","2836.7695","19","442","0"
"33","1910","A_China","(-68.1882852082316, -11.655691964285722)","Red","[Air_Force]","N","N","Normal","0.0","0.0","1278.4926","0.0","N","N/A","0.0","5326.0083","24","0","0"
"33","1915","A_China","(-51.52265181487303, -8.834531679258234)","Red","[Army, Air_Force]","N","N","Normal","0.0","0.0","4229.3633","0.0","N","N/A","0.0","672094.6","48","184","0"
"33","1921","A_China","(-63.03793321175681, -9.981423849587912)","Red","[Air_Force]","N","N","Normal","0.0","0.0","77154.11","0.0","N","N/A","0.0","371080.38","31","0","0"
"33","1926","A_China","(-77.57102522013491, -10.805851862980774)","Red","[Army, Air_Force]","N","N","Normal","0.0","0.0","486.42856","0.0","N","N/A","0.0","2445.161","28","89","0"
"33","1931","A_China","(-102.65075955881292, 23.638331691159735)","Red","[Air_Force, Army]","N","N","Normal","74353.68","69922.55","4033.6133","0.0","N","N/A","70585.91","16622.207","47","66","0"
"33","1935","A_China","(-88.47055719501587, 12.083469265109898)","Red","[Army, Air_Force]","N","N","Normal","5162450.5","5122460.0","479907.34","0.0","N","N/A","5284230.0","1941826.5","30","72","0"
"33","1952","A_China","(-104.0947031393848, 21.526385427658937)","Red","[Army, Air_Force]","N","N","Normal","1.852881E7","1.967134E7","275832.56","0.0","N","N/A","1.9729348E7","1245804.2","7","240","0"
"33","1976","A_China","(-81.34282172315652, -5.196047604739007)","Red","[Air_Force, Marine_Corps]","N","N","Repair","1.0753458E7","1.1524751E7","192739.47","0.0","N","N/A","1.4590382E7","931861.2","23","58","0"
"33","1993","A_China","(-46.00215957783175, -6.132141357102299)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","20055.066","21410.104","63297.81","0.0","N","N/A","69130.55","349608.12","4","114","0"
"33","2016","A_China","(-82.7304227295965, 8.09375)","Red","[Air_Force]","N","N","Normal","0.0","0.0","121071.016","0.0","N","N/A","31777.246","460387.78","26","0","0"
"33","2022","A_China","(-71.1317788292791, -11.937703897664846)","Red","[Air_Force, Army]","N","N","Normal","45805.92","48567.62","9468.301","0.0","N","N/A","49769.066","49328.4","18","75","0"
"33","2025","A_China","(-60.62108588122635, -13.697072458791212)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","252.90198","0.0","N","N/A","0.0","1358.1583","23","126","0"
"33","2029","A_China","(-72.71141725674521, 5.99285285027473)","Red","[Air_Force, Army]","N","N","Normal","518617.75","552191.5","11338.453","0.0","N","N/A","554645.25","55893.6","27","120","0"
"33","2034","A_China","(-82.31733357305275, 11.358495020604394)","Red","[Air_Force]","N","N","Repair","151374.83","145274.27","8857.794","0.0","N","N/A","187887.66","41150.46","24","0","0"
"33","2039","A_China","(-100.64731453062049, 17.213663289835168)","Red","[Army, Air_Force]","N","N","Normal","5380222.5","4912441.5","225071.27","24.99184","Y","Operational","4953032.5","1233037.0","24","212","0"
"33","2054","A_China","(-54.65040350117506, -11.530241243131869)","Red","[Air_Force]","N","N","Repair","2452.8284","2471.7","7313.823","0.0","Y","Operational","4044.9634","37146.367","33","0","0"
"33","2058","A_China","(-96.77174142160604, 4.896076579670321)","Red","[Air_Force, Army]","N","N","Repair","153755.23","144050.2","9360.661","0.0","N","N/A","145622.58","48665.6","49","158","0"
"33","2069","A_China","(-100.29363282680686, 24.26119290865384)","Red","[Air_Force]","N","N","Normal","0.0","0.0","7881.705","0.0","N","N/A","0.0","497660.56","21","0","0"
"33","2078","A_China","(-85.32115207430411, 10.316706730769226)","Red","[Air_Force, Army]","N","N","Repair","1.0808596E7","1.0304709E7","632812.6","0.0","N","N/A","1.0306082E7","7845163.0","51","170","0"
"33","2082","A_China","(-69.13875080118423, 7.166047819368131)","Red","[Air_Force, Army]","N","N","Normal","255772.38","360635.4","207283.58","0.0","N","N/A","390870.12","1009955.94","44","146","0"
"33","2090","A_China","(-104.46071717433769, 23.72044557005495)","Red","[Air_Force, Army, Marine_Corps]","N","N","Repair","168466.84","184125.77","7974.5537","35.028313","Y","Disabled","295066.8","32319.787","30","52","0"
"33","2123","A_China","(-108.86663310912893, 10.276635473901095)","Red","[Air_Force]","N","N","Normal","267743.97","293757.0","10412.312","0.0","N","N/A","296041.12","54866.605","52","0","0"
"33","2130","A_China","(-107.929290484602, 7.970767513736263)","Red","[Air_Force, Army]","N","N","Normal","202678.92","204866.44","18664.68","0.0","N","N/A","208721.12","294239.4","57","138","0"
"33","2133","A_China","(-71.70683953806007, -0.9598697201236206)","Red","[Air_Force]","N","N","Normal","0.0","0.0","99520.945","0.0","N","N/A","27770.691","424929.56","18","0","0"
"33","2138","A_China","(-95.41089066887437, 1.0658160199175768)","Red","[Air_Force, Army]","N","N","Repair","3204834.2","3020238.5","202900.6","2.5297577","Y","Operational","3991397.2","1720540.4","16","52","0"
"33","2145","A_China","(-45.21854088137894, -7.272144359546701)","Red","[Air_Force, Army]","N","N","Repair","0.0","0.0","6498.47","0.0","N","N/A","0.0","32635.68","19","130","0"
"33","2148","A_China","(-57.130429930716645, -0.3155638307005546)","Red","[Air_Force, Army, Marine_Corps]","N","N","Repair","0.0","0.0","4723.403","0.0","N","N/A","0.0","22498.05","19","100","0"
"33","2158","A_China","(-57.297519762544255, -3.4832535628434016)","Red","[Air_Force, Army]","N","N","Repair","1776818.1","1898984.6","1202072.4","0.0","N","N/A","3018988.0","4806065.0","20","3","0"
"33","2166","A_China","(-95.33631615492614, 3.355350703983504)","Red","[Army, Air_Force]","N","N","Normal","6433098.5","5984070.0","462608.66","0.0","N","N/A","6065244.5","2777192.0","18","117","0"
"33","2181","A_China","(-106.35715779418722, 7.910714285714278)","Red","[Air_Force]","N","N","Normal","9.8477128E7","1.075288E8","6872009.5","20.841675","Y","Operational","1.0783556E8","3.259609E7","24","0","0"
"33","2185","A_China","(-107.70022869517611, 8.995042067307693)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","6024.7163","0.0","N","N/A","0.0","27780.432","29","124","0"
"33","2202","A_China","(-54.05979279446176, 2.665461779530389)","Red","[Air_Force, Army]","N","N","Normal","3362721.5","3113405.2","195227.97","0.0","N","N/A","3116018.8","1300129.2","20","94","0"
"33","2209","A_China","(-77.81320461291357, 7.026259872939548)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","195.83266","0.0","N","N/A","0.0","1094.2744","23","110","0"
"33","2212","A_China","(-49.19884557937064, -6.333630236950555)","Red","[Air_Force, Army]","N","N","Normal","0.0","0.0","8375.64","0.0","N","N/A","0.0","41343.555","28","0","0"
"33","2221","A_China","(-62.529098963420225, -12.77667839972527)","Red","[Army, Air_Force]","N","N","Repair","0.0","0.0","418.17554","17.06357","Y","Operational","0.0","2150.6567","51","155","0"
"33","2226","A_China","(-94.74435546636553, 1.0166981456043942)","Red","[Air_Force, Marine_Corps]","N","N","Normal","4007990.0","4418203.5","205103.9","0.0","N","N/A","4463392.5","1038156.4","31","17","0"
"33","2248","A_China","(-57.68913789715846, -1.3412281078296644)","Red","[Army, Air_Force]","N","N","Repair","0.0","0.0","590.9802","3.4060771","Y","Operational","0.0","2951.3042","58","130","0"
"33","2254","A_China","(-98.22259663807839, 14.91051038804946)","Red","[Air_Force, Army]","N","N","Repair","0.0","0.0","4482.0454","35.507793","Y","Disabled","0.0","18381.469","54","20","0"
"33","2259","A_China","(-93.1623564068032, 2.420254550137358)","Red","[Air_Force]","N","N","Normal","0.0","0.0","6498.47","21.330124","Y","Operational","0.0","51463.633","23","0","0"
"33","2262","A_China","(-59.46640415166037, -2.015844994848905)","Red","[Air_Force, Army, Marine_Corps]","N","N","Normal","113543.23","119442.54","4684.5566","0.0","Y","Disabled","120325.55","27288.299","23","156","0"
"33","2272","A_China","(-76.61653611006089, 10.52233395713128)","Red","[Air_Force]","N","N","Normal","107848.96","101982.7","4329.0723","0.0","N","N/A","102714.1","25013.95","33","0","0"
"33","101191","D_Korea","(-39.96101379394531, -9.935514450073242)","Blue","[Army]","N","N","Normal","248090.27","240375.42","9689.188","59.524197","Y","Operational","242121.8","2417113.0","0","171","0"
"33","101201","D_Korea","(-42.102046966552734, -11.224141120910645)","Blue","[Army]","N","N","FOB","135259.45","140106.33","2603.6418","0.0","N","N/A","140641.34","13207.066","0","0","0"
"33","101205","D_Korea","(-42.84074401855469, -9.857926368713379)","Blue","[Army]","N","N","FOB","123593.59","132504.44","2603.6418","0.0","N","N/A","133058.1","12165.492","0","0","0"
"33","101209","D_Korea","(-43.29648208618164, -6.749720573425293)","Blue","[Army]","N","N","FOB","129824.92","138883.2","2603.6418","0.0","N","N/A","139435.7","12721.836","0","0","0"
"34","301","WO_West_Blue","(122.76089515169087, -17.221529447115387)","Blue","[Army, Navy]","Y","N","Normal","0.0","0.0","1048.426","59.524197","Y","Operational","0.0","5410.966","0","799","5"
"34","306","WO_West_Blue","(67.87244336390552, -49.31776109632555)","Blue","[Marine_Corps, Navy]","Y","N","Normal","609847.5","591573.94","8618.556","59.524197","Y","Operational","593230.4","49994.55","0","0","0"
"34","313","K_Philippines","(-61.110670247832985, 36.63238324175825)","Blue","[Marine_Corps, Navy]","Y","N","Normal","2.00546784E8","1.8786064E8","1.1110744E7","0.0","N","N/A","1.58929504E8","7.2809752E7","208","2348","9"
"34","325","WO_West_Blue","(51.49190994689292, -25.487154447115387)","Blue","[Air_Force, Marine_Corps, Navy]","Y","N","Normal","1.3898281E7","1.4007964E7","377215.6","0.0","N","N/A","1.4083232E7","1864412.5","0","0","0"
"34","352","WO_West_Blue","(64.85615643312784, 0.4673119848901024)","Blue","[Navy, Air_Force, Marine_Corps]","Y","N","Normal","1.0539928E8","8.4433256E7","1.4530149E7","0.0","N","N/A","8.4500992E7","9.403744E7","59","111","2"
"34","369","WO_West_Blue","(120.75757691368574, -13.634776356456044)","Blue","[Air_Force, Army, Navy, Marine_Corps]","Y","N","Normal","2205608.0","2301710.8","47759.203","59.524197","Y","Operational","2311896.2","225697.61","52","553","1"
"34","383","J_Kwaj","(-15.434316961833105, 12.802423162774716)","Blue","[Army, Air_Force, Navy]","Y","N","Normal","1.1253349E7","7088386.5","8090934.5","0.0","N","N/A","8823913.0","1.9059916E7","145","488","2"
"34","386","WO_West_Blue","(77.29387628189477, 2.775186727335168)","Blue","[Army, Navy]","Y","N","Normal","7033422.0","7335519.5","1987.587","0.0","N","N/A","7335856.0","8421.748","12","374","0"
"34","389","F_Okinawa","(-33.08136168889635, 27.68437714629121)","Blue","[Air_Force, Army, Navy, Marine_Corps]","Y","N","Normal","2.15174864E8","1.99581792E8","2.739332E7","0.0","N","N/A","1.48871632E8","1.36343088E8","166","459","4"
"34","399","WO_West_Blue","(72.68004231015749, 0.9150283310439562)","Blue","[Navy, Army, Marine_Corps, Air_Force]","Y","N","Normal","0.0","0.0","9282.478","0.0","N","N/A","0.0","49070.344","40","658","0"
"34","409","WO_West_Blue","(66.35936403140641, 2.6621415693681456)","Blue","[Army, Air_Force, Marine_Corps, Navy]","Y","N","Normal","1.0023974E7","9518659.0","16239.244","0.0","N","N/A","9532357.0","19678.0","44","321","0"
"34","414","WO_West_Blue","(117.19834460078135, 2.744848901098905)","Blue","[Air_Force, Marine_Corps, Navy]","Y","N","Normal","7209194.0","6596801.5","106034.164","0.0","N","N/A","6615880.5","454273.88","20","60","0"
"34","423","WO_West_Blue","(63.586286587413014, 2.9232593578296786)","Blue","[Air_Force, Army, Navy]","Y","N","Normal","960508.2","1019104.3","34548.97","0.0","N","N/A","1026562.6","179834.5","26","343","0"
"34","434","L_Hawaii","(2.9742676794652425, -5.269563444368131)","Blue","[Navy, Air_Force, Marine_Corps]","Y","N","Normal","1.43823984E8","1.54655776E8","3508878.0","34.234646","Y","Operational","1.55100944E8","9.2079312E7","73","409","0"
"34","464","WO_West_Blue","(59.68701595119643, 3.325409941620876)","Blue","[Navy, Army, Marine_Corps, Air_Force]","Y","N","Normal","0.0","0.0","2455.4714","0.0","N","N/A","0.0","13209.783","10","592","0"
"34","470","WO_West_Blue","(69.26317757294589, 2.805717719780219)","Blue","[Navy, Army, Marine_Corps, Air_Force]","Y","N","Normal","78549.61","73933.68","11164.474","0.0","N","N/A","76150.9","47846.28","6","801","0"
"34","476","WO_West_Blue","(57.37617173193138, 2.9331430288461604)","Blue","[Army, Air_Force, Marine_Corps, Navy]","Y","N","Normal","1.78323E7","1.6675285E7","1038087.1","0.0","N","N/A","1.7118894E7","2835893.5","68","812","0"
"34","481","H_Guam","(-16.190073327432543, 33.29222827953298)","Blue","[Air_Force, Navy]","Y","N","Normal","1.49016368E8","1.298382E8","1.705956E7","59.524197","Y","Operational","1.2817856E8","8.0531872E7","128","527","7"
"34","490","WO_West_Blue","(57.649082262544255, -4.381503262362642)","Blue","[Navy, Army, Air_Force, Marine_Corps]","Y","N","Normal","1.0268166E7","9559099.0","40323.336","0.0","N","N/A","9560313.0","217900.34","81","386","0"
"34","494","WO_West_Blue","(60.622534450921734, -5.892851777129124)","Blue","[Air_Force, Army, Navy]","Y","N","Repair","0.0","0.0","27849.549","0.0","N","N/A","0.0","145733.72","59","301","0"
"34","507","WO_West_Blue","(57.152126285709926, -0.3448231456043942)","Blue","[Air_Force, Army, Navy, Marine_Corps]","Y","N","Normal","0.0","0.0","15343.085","0.0","N","N/A","0.0","74735.85","30","591","3"
"34","545","C_Japan","(-49.599552147555244, 7.293558980082423)","Blue","[Marine_Corps, Navy]","Y","N","Normal","5.9908008E7","6.1099528E7","637178.7","59.524197","Y","Operational","6.1228632E7","2934056.2","0","0","2"
"34","555","D_Korea","(-35.410693696897994, -8.371301915011259)","Blue","[Navy, Air_Force]","Y","N","Normal","1.00454856E8","9.3619768E7","553241.56","595.2392","Y","Operational","9.377608E7","2227765.0","49","3731","13"
"34","584","WO_West_Blue","(59.3668396225695, -39.58002972141802)","Blue","[Air_Force]","N","N","Normal","482009.94","493415.9","6498.47","0.0","N","N/A","494750.0","30056.035","0","0","0"
"34","587","WO_West_Blue","(72.48139462462257, -37.65923882253802)","Blue","[Air_Force, Army]","N","N","Normal","2677831.5","2712052.8","27182.648","0.0","N","N/A","2717516.2","138030.97","0","0","0"
"34","595","WO_West_Blue","(83.76001241835553, -1.6066760388049488)","Blue","[Air_Force]","N","N","Normal","292644.4","310915.8","5618.412","0.0","N","N/A","312046.7","32468.242","9","0","0"
"34","601","WO_West_Blue","(63.362288904552116, -33.13257529751827)","Blue","[Air_Force, Marine_Corps]","N","N","Normal","2.6379254E7","2.8369224E7","328019.25","0.0","N","N/A","2.8440372E7","1438482.4","0","0","0"
"34","632","WO_West_Blue","(91.98299947458202, -10.179544518041098)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","2658.472","59.524197","Y","Operational","0.0","12830.424","9","599","0"
"34","647","WO_West_Blue","(86.66110441800157, -17.933132530850514)","Blue","[Air_Force, Army]","N","N","Normal","496121.2","524669.1","9695.035","0.0","N","N/A","527161.0","48144.203","8","316","0"
"34","656","WO_West_Blue","(89.70744437176319, 6.645559484235463)","Blue","[Air_Force]","N","N","Normal","402969.06","433127.03","7982.926","0.0","N","N/A","434803.75","48149.195","9","0","0"
"34","661","WO_West_Blue","(102.80501509807902, -4.907456751777232)","Blue","[Air_Force, Army]","N","N","Normal","191755.92","191629.78","4565.645","0.0","N","N/A","192741.3","23391.77","9","365","0"
"34","664","WO_West_Blue","(68.22418817216732, -43.827694285935635)","Blue","[Air_Force]","N","N","Normal","87534.23","84413.61","1221.6768","0.0","N","N/A","84651.945","5019.926","0","0","0"
"34","669","WO_West_Blue","(66.53776843605704, -38.88460781468476)","Blue","[Air_Force]","N","N","Normal","122345.36","117865.84","3249.235","0.0","N","N/A","118492.79","17254.146","0","0","0"
"34","671","WO_West_Blue","(57.11535531081756, -41.11240001014051)","Blue","[Air_Force]","N","N","Normal","612618.9","654871.75","6912.7227","0.0","N","N/A","656313.25","38177.324","0","0","0"
"34","678","WO_West_Blue","(79.13972534785592, -11.332469823058887)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","4081093.2","3705653.5","1053.9531","0.0","N","N/A","3705653.5","7496.858","39","178","0"
"34","683","WO_West_Blue","(72.84219324487157, -35.22843200342632)","Blue","[Army, Air_Force]","N","N","Normal","8670414.0","9411515.0","189506.27","0.0","N","N/A","9452068.0","998445.1","0","0","0"
"34","699","WO_West_Blue","(118.37499093898788, -18.346846025068686)","Blue","[Air_Force, Army]","N","N","Normal","538964.3","501878.12","8172.2905","0.0","N","N/A","503446.44","42768.535","14","259","0"
"34","704","WO_West_Blue","(95.01910366015579, -2.0789008725271287)","Blue","[Air_Force]","N","N","Normal","523908.5","541239.44","8474.558","0.0","N","N/A","542956.1","44676.066","8","0","0"
"34","709","WO_West_Blue","(67.73172149931457, -5.847782144228816)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","0.0","0.0","1692.994","0.0","N","N/A","0.0","7750.1826","10","382","0"
"34","721","WO_West_Blue","(69.674944585443, -12.307297139022324)","Blue","[Air_Force, Army]","N","N","Normal","0.0","0.0","10380.3545","0.0","N","N/A","0.0","55189.5","12","593","0"
"34","728","WO_West_Blue","(88.60168008720461, -2.5473632077423645)","Blue","[Air_Force, Army]","N","N","Normal","0.0","0.0","1590.0867","59.524197","Y","Operational","0.0","6906.35","40","533","0"
"34","732","WO_West_Blue","(85.39535675160982, -18.225979128863955)","Blue","[Air_Force, Army]","N","N","Normal","651610.7","708197.8","8869.471","0.0","N","N/A","709858.75","46582.816","39","368","0"
"34","738","WO_West_Blue","(87.83594149735438, 2.1080348555151005)","Blue","[Air_Force, Marine_Corps]","N","N","Normal","6613843.5","6501664.5","128960.84","59.524197","Y","Operational","6527095.0","588518.0","6","47","0"
"34","752","WO_West_Blue","(51.803170018923225, -26.670254550137358)","Blue","[Air_Force, Army, Marine_Corps]","N","N","Normal","382081.6","399777.62","4974.815","0.0","N","N/A","400812.12","28066.307","0","0","0"
"34","769","WO_West_Blue","(82.58915422450667, 1.3304374788437485)","Blue","[Air_Force]","N","N","Normal","20180.092","22184.258","1934.562","0.0","N","N/A","22674.549","12756.657","8","0","0"
"34","775","WO_West_Blue","(77.11407944245718, -11.234607925227522)","Blue","[Air_Force]","N","N","Normal","250074.58","274220.06","6853.662","0.0","N","N/A","275671.9","33061.566","10","0","0"
