cuvgID,name,team,forces,cuvgFunctions,vehicleCount
"2820","red_1_cocom.5_Army_Pacific.5_I_Corps.5_25th_Infantry_Division.5_25th_Combat_Aviation_Brigade.5_2nd_Battalion,_25th_Aviation_Regiment_Air","Red","Army","[AerialTransport]","16"
"2821","red_1_cocom.5_Army_Pacific.5_I_Corps.5_25th_Infantry_Division.5_25th_Combat_Aviation_Brigade.5_2nd_Battalion,_25th_Aviation_Regiment_Land","Red","Army","[GroundTransport, GroundUtility, GroundResupply]","110"
"2823","red_1_cocom.5_Army_Pacific.5_I_Corps.5_25th_Infantry_Division.5_25th_Combat_Aviation_Brigade.5_3rd_Battalion,_25th_Aviation_Regiment_Air","Red","Army","[AerialGroundRotaryAttack, AerialAttackGroundRotary]","24"
"2824","red_1_cocom.5_Army_Pacific.5_I_Corps.5_25th_Infantry_Division.5_25th_Combat_Aviation_Brigade.5_3rd_Battalion,_25th_Aviation_Regiment_Land","Red","Army","[GroundTransport, GroundUtility, GroundResupply]","68"
"2826","red_1_cocom.5_Army_Pacific.5_I_Corps.5_25th_Infantry_Division.5_25th_Combat_Aviation_Brigade.5_209th_Aviation_Support_Battalion_Land","Red","Army","[GroundTransport, GroundResupply]","124"
"2829","red_1_cocom.5_Army_Pacific.5_I_Corps.5_25th_Infantry_Division.5_25th_Infantry_Division_Sustainment_Brigade.5_Special_Troops_Battalion_Land","Red","Army","[GroundTransport, GroundResupply]","264"
"2831","red_1_cocom.5_Army_Pacific.5_I_Corps.5_25th_Infantry_Division.5_25th_Infantry_Division_Sustainment_Brigade.5_524th_Combat_Sustainment_Support_Battalion_Land","Red","Army","[GroundTransport, GroundResupply]","95"
"2834","red_1_cocom.5_Army_Pacific.5_I_Corps.5_593rd_Expeditionary_Sustainment_Command.5_13th_Combat_Sustainment_Support_Battalion_Land","Red","Army","[GroundTransport, GroundResupply]","95"
"2838","red_1_cocom.5_Army_Pacific.5_I_Corps.5_United_States_Army_Alaska.5_4th_Light_Infantry_Brigade_Combat_Team,_25th_Infantry_Division.5_1st_Squadron,_40th_Cavalry_Regiment_Land","Red","Army","[GroundTransport]","73"
"2840","red_1_cocom.5_Army_Pacific.5_I_Corps.5_United_States_Army_Alaska.5_4th_Light_Infantry_Brigade_Combat_Team,_25th_Infantry_Division.5_1st_Battalion,_501st_Infantry_Regiment_Land","Red","Army","[GroundTransport]","67"
"2842","red_1_cocom.5_Army_Pacific.5_I_Corps.5_United_States_Army_Alaska.5_4th_Light_Infantry_Brigade_Combat_Team,_25th_Infantry_Division.5_3rd_Battalion,_509th_Infantry_Regiment_Land","Red","Army","[GroundTransport]","67"
"2844","red_1_cocom.5_Army_Pacific.5_I_Corps.5_United_States_Army_Alaska.5_4th_Light_Infantry_Brigade_Combat_Team,_25th_Infantry_Division.5_2nd_Battalion,_377th_Field_Artillery_Regiment_Land","Red","Army","[GroundTransport]","123"
"2846","red_1_cocom.5_Army_Pacific.5_I_Corps.5_United_States_Army_Alaska.5_4th_Light_Infantry_Brigade_Combat_Team,_25th_Infantry_Division.5_6th_Brigade_Enginner_Battalion_Land","Red","Army","[GroundTransport]","107"
"2848","red_1_cocom.5_Army_Pacific.5_I_Corps.5_United_States_Army_Alaska.5_4th_Light_Infantry_Brigade_Combat_Team,_25th_Infantry_Division.5_725th_Brigade_Support_Battalion_Land","Red","Army","[GroundTransport, GroundResupply]","227"
"2851","red_1_cocom.5_Army_Pacific.5_94th_Army_Air_and_Missile_Defense_Command.5_35th_Air_Defense_Artillery_Brigade_Land","Red","Army","[GroundAttackAir]","3"
"2854","red_1_cocom.5_Army_Pacific.5_94th_Army_Air_and_Missile_Defense_Command.5_35th_Air_Defense_Artillery_Brigade.3_2nd_Battalion,_1st_Air_Defense_Artillery_Regiment.3_2nd_Battalion,_1st_ADA_Regiment,_Battery_A_Land","Red","Army","[GroundAttackAir]","1"
"2856","red_1_cocom.5_Army_Pacific.5_94th_Army_Air_and_Missile_Defense_Command.5_35th_Air_Defense_Artillery_Brigade.3_2nd_Battalion,_1st_Air_Defense_Artillery_Regiment.3_2nd_Battalion,_1st_ADA_Regiment,_Battery_D_Land","Red","Army","[GroundAttackAir]","1"
"2859","red_1_cocom.5_Army_Pacific.5_94th_Army_Air_and_Missile_Defense_Command.5_35th_Air_Defense_Artillery_Brigade.3_6th_Battalion,_52nd_Air_Defense_Artillery_Regiment.3_6th_Battalion,_1st_ADA_Regiment,_Battery_A_Land","Red","Army","[GroundAttackAir]","2"
"2861","red_1_cocom.5_Army_Pacific.5_94th_Army_Air_and_Missile_Defense_Command.5_38th_Air_Defense_Artillery_Brigade_Land","Red","Army","[GroundAttackAir]","3"
"2864","red_1_cocom.5_Army_Pacific.5_94th_Army_Air_and_Missile_Defense_Command.5_38th_Air_Defense_Artillery_Brigade.3_1st_Battalion,_1st_Air_Defense_Artillery_Regiment.3_1st_Battalion,_1st_ADA_Regiment,_Battery_A_Land","Red","Army","[GroundAttackAir]","1"
"2866","red_1_cocom.5_Army_Pacific.5_94th_Army_Air_and_Missile_Defense_Command.5_38th_Air_Defense_Artillery_Brigade.3_1st_Battalion,_1st_Air_Defense_Artillery_Regiment.3_1st_Battalion,_1st_ADA_Regiment,_Battery_D_Land","Red","Army","[GroundAttackAir]","1"
"2869","red_1_cocom.5_Army_Pacific.5_94th_Army_Air_and_Missile_Defense_Command.5_38th_Air_Defense_Artillery_Brigade.3_Task_Force_Talon.3_Battery_E,_3rd_Air_Defense_Artillery_Regiment_Land","Red","Army","[GroundAttackAir]","1"
"2876","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Cavalry_Squadron.16_Cavalry_Squadron_Vehicles_Land","Red","Army","[GroundTransport, GroundAttackMissile]","80"
"2878","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Cavalry_Squadron.16_HQ_Troop_Cavalry_Land","Red","Army","[GroundTransport, GroundResupply]","37"
"2880","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Cavalry_Squadron.16_Cavalry_Troop_a_Land","Red","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","19"
"2882","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Cavalry_Squadron.16_Cavalry_Troop_b_Land","Red","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","19"
"2884","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Cavalry_Squadron.16_Cavalry_Troop_c_Land","Red","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","19"
"2887","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Combined-Arms_Battalion_a.16_Combined-Arms_Battalion_a_Vehicles_Land","Red","Army","[GroundTransport, GroundAttackMissile, GroundResupply]","98"
"2889","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Combined-Arms_Battalion_a.16_HQ_Company_a_Land","Red","Army","[GroundTransport, GroundAttackMissile, GroundUtility, GroundResupply]","51"
"2891","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Combined-Arms_Battalion_a.16_Rifle_Company_a_Land","Red","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","18"
"2893","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Combined-Arms_Battalion_a.16_Armor_Company_a.a_Land","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","18"
"2894","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Combined-Arms_Battalion_a.16_Armor_Company_a.b_Land","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","18"
"2897","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Combined-Arms_Battalion_b.16_Combined_Arms_Battalion_(Infantry)_b_Vehicles_Land","Red","Army","[GroundTransport, GroundAttackMissile, GroundResupply]","98"
"2899","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Combined-Arms_Battalion_b.16_HQ_Company_b_Land","Red","Army","[GroundTransport, GroundAttackMissile, GroundUtility, GroundResupply]","51"
"2901","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Combined-Arms_Battalion_b.16_Rifle_Company_b_Land","Red","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","18"
"2903","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Combined-Arms_Battalion_b.16_Armor_Company_b.a_Land","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","18"
"2904","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Combined-Arms_Battalion_b.16_Armor_Company_b.b_Land","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","18"
"2907","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Combined_Arms_Battalion_(Infantry)_c.16_Combined_Arms_Battalion_(Infantry)_c_Vehicles_Land","Red","Army","[GroundTransport, GroundAttackMissile, GroundResupply]","82"
"2909","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Combined_Arms_Battalion_(Infantry)_c.16_HQ_Company_c_Land","Red","Army","[GroundTransport, GroundAttackMissile, GroundUtility, GroundResupply]","51"
"2911","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Combined_Arms_Battalion_(Infantry)_c.16_Rifle_Company_c.a_Land","Red","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","18"
"2912","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Combined_Arms_Battalion_(Infantry)_c.16_Rifle_Company_c.b_Land","Red","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","18"
"2914","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Combined_Arms_Battalion_(Infantry)_c.16_Armor_Company_c_Land","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","18"
"2917","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Engineer_Battalion.16_Brigade_Engineer_Battalion_Vehicles_Land","Red","Army","[GroundTransport, GroundAttack]","86"
"2919","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Engineer_Battalion.16_HQ_Company_Engineer_Land","Red","Army","[GroundTransport, GroundUtility]","20"
"2921","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Engineer_Battalion.16_Signal_Company_Land","Red","Army","[GroundTransport]","20"
"2923","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Engineer_Battalion.16_Military_Intelligence_Company_Land","Red","Army","[GroundTransport, GroundRecon]","32"
"2925","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Engineer_Battalion.16_Combat_Engineer_Company_a_Land","Red","Army","[GroundTransport, GroundEngineer, GroundAttackMissile, GroundAttack]","38"
"2927","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Engineer_Battalion.16_Combat_Engineer_Company_b_Land","Red","Army","[GroundTransport, GroundEngineer, GroundIntel, GroundAttackMissile, GroundAttack]","36"
"2930","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Support_Battalion.16_Brigade_Support_Battalion_Vehicles_Land","Red","Army","[GroundTransport, GroundUtility, GroundResupply]","296"
"2932","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Support_Battalion.16_Forward_Company_(Field_Artillery_Battalion)_Land","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundRescue]","56"
"2934","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Support_Battalion.16_Forward_Company_(Cavalry_Squadron)_Land","Red","Army","[GroundTransport, GroundUtility, GroundRescue]","29"
"2936","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Support_Battalion.16_Forward_Company_(Combined-Arms_Battalion_-_Infantry)_a_Land","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","47"
"2938","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Support_Battalion.16_Forward_Company_(Combined-Arms_Battalion_-_Armor)_b_Land","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","47"
"2940","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Support_Battalion.16_Forward_Company_(Brigade_Engineer_Battalion)_Land","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundRescue]","40"
"2942","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Support_Battalion.16_Forward_Company_(Combined-Arms_Battalion_-_Armor)_Land","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","47"
"2944","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Support_Battalion.16_HQ_Company_Support_Land","Red","Army","[GroundTransport]","21"
"2946","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Support_Battalion.16_Medical_Company_Land","Red","Army","[GroundTransport, GroundRescue]","32"
"2948","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Support_Battalion.16_Field_Maintenance_Company_Land","Red","Army","[GroundTransport, GroundUtility, GroundAttackMissile]","37"
"2950","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Brigade_Support_Battalion.16_Distribution_Company_Land","Red","Army","[DistributionCompany, GroundUtility, GroundTransport, GroundResupply, GroundEngineer]","70"
"2953","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Field_Artillery_Battalion.16_Field_Artillery_Battalion_Vehicles_Land","Red","Army","[GroundTransport, GroundUtility, GroundAttackMissile]","129"
"2955","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Field_Artillery_Battalion.16_HQ_Battery_Artillery_Land","Red","Army","[GroundTransport, GroundUtility, GroundAttackMissile, GroundRescue]","96"
"2957","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Field_Artillery_Battalion.16_Field_Artillery_Battery_a_Land","Red","Army","[FieldArtilleryBattery, GroundTransport, GroundUtility, GroundAttackMissile]","28"
"2959","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Field_Artillery_Battalion.16_Field_Artillery_Battery_b_Land","Red","Army","[FieldArtilleryBattery, GroundTransport, GroundUtility, GroundAttackMissile]","34"
"2961","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_1.16_Field_Artillery_Battalion.16_Field_Artillery_Battery_c_Land","Red","Army","[FieldArtilleryBattery, GroundTransport, GroundUtility, GroundAttackMissile]","34"
"2965","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Cavalry_Squadron.17_Cavalry_Squadron_Vehicles_Land","Red","Army","[GroundTransport, GroundAttackMissile]","80"
"2967","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Cavalry_Squadron.17_HQ_Troop_Cavalry_Land","Red","Army","[GroundTransport, GroundResupply]","37"
"2969","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Cavalry_Squadron.17_Cavalry_Troop_a_Land","Red","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","19"
"2971","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Cavalry_Squadron.17_Cavalry_Troop_b_Land","Red","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","19"
"2973","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Cavalry_Squadron.17_Cavalry_Troop_c_Land","Red","Army","[CavalryTroop, GroundTransport, GroundAttackMissile]","19"
"2976","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Combined-Arms_Battalion_a.17_Combined-Arms_Battalion_a_Vehicles_Land","Red","Army","[GroundTransport, GroundAttackMissile, GroundResupply]","98"
"2978","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Combined-Arms_Battalion_a.17_HQ_Company_a_Land","Red","Army","[GroundTransport, GroundAttackMissile, GroundUtility, GroundResupply]","51"
"2980","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Combined-Arms_Battalion_a.17_Rifle_Company_a_Land","Red","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","18"
"2982","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Combined-Arms_Battalion_a.17_Armor_Company_a.a_Land","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","18"
"2983","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Combined-Arms_Battalion_a.17_Armor_Company_a.b_Land","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","18"
"2986","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Combined-Arms_Battalion_b.17_Combined_Arms_Battalion_(Infantry)_b_Vehicles_Land","Red","Army","[GroundTransport, GroundAttackMissile, GroundResupply]","98"
"2988","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Combined-Arms_Battalion_b.17_HQ_Company_b_Land","Red","Army","[GroundTransport, GroundAttackMissile, GroundUtility, GroundResupply]","51"
"2990","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Combined-Arms_Battalion_b.17_Rifle_Company_b_Land","Red","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","18"
"2992","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Combined-Arms_Battalion_b.17_Armor_Company_b.a_Land","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","18"
"2993","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Combined-Arms_Battalion_b.17_Armor_Company_b.b_Land","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","18"
"2996","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Combined_Arms_Battalion_(Infantry)_c.17_Combined_Arms_Battalion_(Infantry)_c_Vehicles_Land","Red","Army","[GroundTransport, GroundAttackMissile, GroundResupply]","82"
"2998","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Combined_Arms_Battalion_(Infantry)_c.17_HQ_Company_c_Land","Red","Army","[GroundTransport, GroundAttackMissile, GroundUtility, GroundResupply]","51"
"3000","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Combined_Arms_Battalion_(Infantry)_c.17_Rifle_Company_c.a_Land","Red","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","18"
"3001","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Combined_Arms_Battalion_(Infantry)_c.17_Rifle_Company_c.b_Land","Red","Army","[RifleCompany, GroundTransport, GroundAttackMissile]","18"
"3003","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Combined_Arms_Battalion_(Infantry)_c.17_Armor_Company_c_Land","Red","Army","[ArmorCompany, GroundTransport, GroundAttackMissile]","18"
"3006","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Engineer_Battalion.17_Brigade_Engineer_Battalion_Vehicles_Land","Red","Army","[GroundTransport, GroundAttack]","86"
"3008","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Engineer_Battalion.17_HQ_Company_Engineer_Land","Red","Army","[GroundTransport, GroundUtility]","20"
"3010","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Engineer_Battalion.17_Signal_Company_Land","Red","Army","[GroundTransport]","20"
"3012","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Engineer_Battalion.17_Military_Intelligence_Company_Land","Red","Army","[GroundTransport, GroundRecon]","32"
"3014","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Engineer_Battalion.17_Combat_Engineer_Company_a_Land","Red","Army","[GroundTransport, GroundEngineer, GroundAttackMissile, GroundAttack]","38"
"3016","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Engineer_Battalion.17_Combat_Engineer_Company_b_Land","Red","Army","[GroundTransport, GroundEngineer, GroundIntel, GroundAttackMissile, GroundAttack]","36"
"3019","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Support_Battalion.17_Brigade_Support_Battalion_Vehicles_Land","Red","Army","[GroundTransport, GroundUtility, GroundResupply]","296"
"3021","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Support_Battalion.17_Forward_Company_(Field_Artillery_Battalion)_Land","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundRescue]","56"
"3023","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Support_Battalion.17_Forward_Company_(Cavalry_Squadron)_Land","Red","Army","[GroundTransport, GroundUtility, GroundRescue]","29"
"3025","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Support_Battalion.17_Forward_Company_(Combined-Arms_Battalion_-_Infantry)_a_Land","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","47"
"3027","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Support_Battalion.17_Forward_Company_(Combined-Arms_Battalion_-_Armor)_b_Land","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","47"
"3029","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Support_Battalion.17_Forward_Company_(Brigade_Engineer_Battalion)_Land","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundRescue]","40"
"3031","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Support_Battalion.17_Forward_Company_(Combined-Arms_Battalion_-_Armor)_Land","Red","Army","[GroundTransport, GroundUtility, GroundResupply, GroundAttackMissile, GroundRescue]","47"
"3033","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Support_Battalion.17_HQ_Company_Support_Land","Red","Army","[GroundTransport]","21"
"3035","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Support_Battalion.17_Medical_Company_Land","Red","Army","[GroundTransport, GroundRescue]","32"
"3037","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Support_Battalion.17_Field_Maintenance_Company_Land","Red","Army","[GroundTransport, GroundUtility, GroundAttackMissile]","37"
"3039","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Brigade_Support_Battalion.17_Distribution_Company_Land","Red","Army","[DistributionCompany, GroundUtility, GroundTransport, GroundResupply, GroundEngineer]","70"
"3042","red_4_cocom.6_Army_Pacific.6_8th_Army.6_2nd_Infantry_Division.6_Rotational_Armored_Brigade_Combat_2.17_Field_Artillery_Battalion.17_Field_Artillery_Battalion_Vehicles_Land","Red","Army","[GroundTransport, GroundUtility, GroundAttackMissile]","129"
